"Photon energy, eV","n","k"
0.17712026776157103,1.291247987041808
0.1835443189239078,1.2975806699442631
0.19015979667653332,1.303343726567769
0.1970505203958991,1.308655999515798
0.20419003200444616,1.313531354461741
0.21157711166057971,1.318005048220813
0.21924701579681646,1.322128664986397
0.22716047532630948,1.3259098020647029
0.23539811549857548,1.329410893395959
0.24391931424965513,1.33263439165114
0.2527195014942921,1.335600591979212
0.26190153661406784,1.338359560904199
0.27135956978135195,1.340894505192381
0.2812070479317299,1.343250378769423
0.2913846943198583,1.345424738584512
0.3018850436647181,1.347429907720489
0.31285437151930284,1.3493028473129751
0.32414166649176396,1.351026762509654
0.3359094755705763,1.352635315596694
0.34807464186720866,1.354123933145466
0.3606288174319363,1.355500288204639
0.3736714509737785,1.356782066434934
0.38720858036570804,1.357974876926625
0.4012433250262127,1.359084034338795
0.4157752764356127,1.360114574476349
0.4307998173491998,1.361071267973011
0.4464680858231894,1.361967346399337
0.4626275650488795,1.3627977683561059
0.47925855211866913,1.363566625225449
0.4967315201646623,1.364293488095411
0.5146707656002479,1.364965273348196
0.5332653222929019,1.365592857215134
0.5525142042473249,1.366178869821165
0.572675230637874,1.366732724494101
0.5932257771918646,1.367242803524074
0.6146960209871082,1.367725010911912
0.6371232653293921,1.368180975046911
0.6601926913370593,1.368606115394123
0.6838620376894634,1.369002432723051
0.7088861488456244,1.369383584532088
0.7345034800539083,1.369739066589244
0.7611061229778988,1.3700762551684
0.7887034823988531,1.370396459922913
0.8167601280177846,1.370695443457795
0.8463084466423189,1.37098547911327
0.8774535557898069,1.371267559492653
0.9089749811810829,1.3715319527735779
0.9421290838381436,1.371790529653339
0.9762534443551159,1.372038908842552
1.0112902727006503,1.37227803638012
1.0480489216661006,1.372514299815828
1.0856758969623443,1.372743113813901
1.125083370536295,1.3729709541022541
1.16526491948402,1.373192956874094
1.2084228794649094,1.373421894111136
1.2517333410711733,1.37364361681798
1.2970414000742725,1.373868719030312
1.344002031795119,1.3740962747753729
1.3926113381231013,1.3743271722957169
1.4430189412604715,1.37456304317996
1.4952265729992729,1.374804835887445
1.5494149891664548,1.375054357176194
1.605388934780522,1.375311715663549
1.6635473961237048,1.375579795211135
1.723678401683577,1.375858713655441
1.786000971378561,1.376150631251675
1.850786496986113,1.376458052095362
1.9177755210069563,1.376781039729368
1.9872445493364275,1.377122287701734
2.0591959381016394,1.377483270366389
2.133611898693852,1.377865429018494
2.2108449970238895,1.378272242311506
2.2909125541962254,1.378705632673858
2.3738117448420395,1.379167519501075
2.4595157197599624,1.379659783281958
2.5484930613175685,1.380187376074959
2.640770765348237,1.380752993635655
2.736353728384456,1.381359367534033
2.835868879988557,1.382013562252434
2.9380139202156332,1.38271005191675
3.0447983161370265,1.383466051164603
3.1548139295954125,1.384275573153567
3.2687631804139126,1.385147751320966
3.3875461047295006,1.386094468573986
3.5103110824773416,1.387114337155959
3.6369664838104936,1.388211923802728
3.7685163353525746,1.389402196262946
3.9050137774204634,1.390693063631377
4.046481313090721,1.392092883739289
4.192904546266476,1.3936104172929489
4.344225207887166,1.395254754604804
4.501967590163389,1.397054308115113
4.664566871072224,1.39900426062592
4.833691517859638,1.40113922989175
5.007438910868324,1.403451178232965
5.189794367228954,1.406013423152967
5.376590955468331,1.40878993480078
5.572323030701111,1.411873693279867
5.774764202752665,1.415262650618858
5.9837928297828045,1.418989119737958
6.199209371654986,1.423088616785938